year;scientific_name;Landed value (tonnes)
1987;Argyrosomus regius;254,8063541
1987;Lichia amia;0,188094941
1987;Seriola dumerili;4,796421
1987;Sparus aurata;123,7270813
1987;Mullus surmuletus;670,0025203
1987;Sciaena umbra;0,282142412
1987;Muraena helena;1,436972067
1987;Chelon auratus;1,7130075
1987;Diplodus puntazzo;1,401551591
1987;Diplodus vulgaris;47,85732288
1987;Diplodus vulgaris;792,4036811
1987;Pagrus pagrus;2,379645285
1987;Balistes capriscus;8,191901107
1987;Chamelea gallina;410,5024
1987;Callista chione;253,5456
1987;Acanthocardia tuberculata;338,0608
1988;Miscellaneous aquatic invertebrates;44,96443407
1988;Elasmobranchii;179,8577363
1988;Bivalvia;179,8577363
1988;Pteriomorphia;162,9936
1988;Scombroidea;674,4665111
1988;Mugilidae;7,996840909
1988;Soleidae;44,96443407
1988;Palinuridae;674,4665111
1988;Epinephelus;359,7154726
1988;Epinephelus;0,639747273
1988;Pagellus;44,96443407
1988;Torpedo;1,599368182
1988;Loligo;44,96443407
1988;Sepia;224,8221704
1988;Donax;23,2848
1988;Dicentrarchus labrax;44,96443407
1988;Dicentrarchus labrax;153,9231938
1988;Conger conger;449,6443407
1988;Conger conger;1,092587989
1988;Pomatomus saltatrix;31,47556582
1988;Dicentrarchus punctatus;53,09902364
1988;Argyrosomus regius;44,96443407
1988;Argyrosomus regius;261,6930123
1988;Lichia amia;0,193178588
1988;Seriola dumerili;4,926054
1988;Sparus aurata;127,0710565
1988;Mullus surmuletus;629,502077
1988;Sciaena umbra;0,289767882
1988;Muraena helena;1,47580915
1988;Chelon auratus;1,759305
1988;Diplodus puntazzo;1,439431364
1988;Diplodus vulgaris;44,96443407
1988;Diplodus vulgaris;813,8199968
1988;Pagrus pagrus;2,443960022
1988;Balistes capriscus;8,41330384
1988;Chamelea gallina;395,8416
1988;Callista chione;244,4904
1988;Acanthocardia tuberculata;325,9872
1989;Miscellaneous aquatic invertebrates;45,5262822
1989;Elasmobranchii;182,1051288
1989;Bivalvia;182,1051288
1989;Pteriomorphia;156,9568
1989;Scombroidea;682,894233
1989;Mugilidae;8,207284091
1989;Soleidae;45,5262822
1989;Palinuridae;682,894233
1989;Epinephelus;364,2102576
1989;Epinephelus;0,656582727
1989;Pagellus;45,5262822
1989;Torpedo;1,641456818
1989;Loligo;45,5262822
1989;Sepia;227,631411
1989;Donax;22,4224
1989;Dicentrarchus labrax;45,5262822
1989;Dicentrarchus labrax;157,9738042
1989;Conger conger;455,262822
1989;Conger conger;1,121340305
1989;Pomatomus saltatrix;32,30387018
1989;Dicentrarchus punctatus;54,49636636
1989;Argyrosomus regius;45,5262822
1989;Argyrosomus regius;268,5796706
1989;Lichia amia;0,198262235
1989;Seriola dumerili;5,055687
1989;Sparus aurata;130,4150316
1989;Mullus surmuletus;637,3679508
1989;Sciaena umbra;0,297393353
1989;Muraena helena;1,514646233
1989;Chelon auratus;1,8056025
1989;Diplodus puntazzo;1,477311136
1989;Diplodus vulgaris;45,5262822
1989;Diplodus vulgaris;835,2363125
1989;Pagrus pagrus;2,50827476
1989;Balistes capriscus;8,634706572
1989;Chamelea gallina;381,1808
1989;Callista chione;235,4352
1989;Acanthocardia tuberculata;313,9136
1990;Miscellaneous aquatic invertebrates;45,7020333
1990;Elasmobranchii;182,8081332
1990;Bivalvia;182,8081332
1990;Pteriomorphia;150,92
1990;Scombroidea;685,5304995
1990;Soleidae;45,7020333
1990;Palinuridae;685,5304995
1990;Epinephelus;365,6162664
1990;Pagellus;45,7020333
1990;Loligo;45,7020333
1990;Sepia;228,5101665
1990;Donax;21,56
1990;Dicentrarchus labrax;45,7020333
1990;Conger conger;457,020333
1990;Argyrosomus regius;45,7020333
1990;Mullus surmuletus;639,8284662
1990;Diplodus vulgaris;45,7020333
1990;Chamelea gallina;366,52
1990;Callista chione;226,38
1990;Acanthocardia tuberculata;301,84
1991;Miscellaneous aquatic invertebrates;45,5079222
1991;Elasmobranchii;182,0316888
1991;Bivalvia;182,0316888
1991;Pteriomorphia;148,22402
1991;Scombroidea;682,618833
1991;Soleidae;45,5079222
1991;Palinuridae;682,618833
1991;Epinephelus;364,0633776
1991;Pagellus;45,5079222
1991;Loligo;45,5079222
1991;Sepia;227,539611
1991;Donax;21,17486
1991;Dicentrarchus labrax;45,5079222
1991;Conger conger;455,079222
1991;Argyrosomus regius;45,5079222
1991;Mullus surmuletus;637,1109108
1991;Diplodus vulgaris;45,5079222
1991;Chamelea gallina;359,97262
1991;Callista chione;222,33603
1991;Acanthocardia tuberculata;296,44804
1992;Miscellaneous aquatic invertebrates;44,96018373
1992;Elasmobranchii;179,8407349
1992;Bivalvia;179,8407349
1992;Pteriomorphia;96,8778118
1992;Scombroidea;674,402756
1992;Soleidae;44,96018373
1992;Palinuridae;674,402756
1992;Epinephelus;359,6814698
1992;Pagellus;44,96018373
1992;Loligo;44,96018373
1992;Sepia;224,8009187
1992;Donax;13,8396874
1992;Dicentrarchus labrax;44,96018373
1992;Conger conger;449,6018373
1992;Argyrosomus regius;44,96018373
1992;Mullus surmuletus;629,4425722
1992;Diplodus vulgaris;44,96018373
1992;Chamelea gallina;235,2746858
1992;Callista chione;145,3167177
1992;Acanthocardia tuberculata;193,7556236
1993;Miscellaneous aquatic invertebrates;44,07505272
1993;Elasmobranchii;176,3002109
1993;Bivalvia;176,3002109
1993;Pteriomorphia;95,080776
1993;Scombroidea;661,1257908
1993;Soleidae;44,07505272
1993;Palinuridae;661,1257908
1993;Epinephelus;352,6004218
1993;Pagellus;44,07505272
1993;Loligo;44,07505272
1993;Sepia;220,3752636
1993;Donax;13,582968
1993;Dicentrarchus labrax;44,07505272
1993;Conger conger;440,7505272
1993;Argyrosomus regius;44,07505272
1993;Mullus surmuletus;617,0507381
1993;Diplodus vulgaris;44,07505272
1993;Chamelea gallina;230,910456
1993;Callista chione;142,621164
1993;Acanthocardia tuberculata;190,161552
1994;Miscellaneous aquatic invertebrates;42,868764
1994;Elasmobranchii;171,475056
1994;Bivalvia;171,475056
1994;Pteriomorphia;93,2837402
1994;Scombroidea;643,03146
1994;Soleidae;42,868764
1994;Palinuridae;643,03146
1994;Epinephelus;342,950112
1994;Pagellus;42,868764
1994;Loligo;42,868764
1994;Sepia;214,34382
1994;Donax;13,3262486
1994;Dicentrarchus labrax;42,868764
1994;Conger conger;428,68764
1994;Argyrosomus regius;42,868764
1994;Mullus surmuletus;600,162696
1994;Diplodus vulgaris;42,868764
1994;Chamelea gallina;226,5462262
1994;Callista chione;139,9256103
1994;Acanthocardia tuberculata;186,5674804
1995;Miscellaneous aquatic invertebrates;41,53010702
1995;Elasmobranchii;166,1204281
1995;Bivalvia;166,1204281
1995;Pteriomorphia;91,4867044
1995;Scombroidea;622,9516054
1995;Soleidae;41,53010702
1995;Palinuridae;622,9516054
1995;Epinephelus;332,2408562
1995;Pagellus;41,53010702
1995;Loligo;41,53010702
1995;Sepia;207,6505351
1995;Donax;13,0695292
1995;Dicentrarchus labrax;41,53010702
1995;Conger conger;415,3010702
1995;Argyrosomus regius;41,53010702
1995;Mullus surmuletus;581,4214983
1995;Diplodus vulgaris;41,53010702
1995;Chamelea gallina;222,1819964
1995;Callista chione;137,2300566
1995;Acanthocardia tuberculata;182,9734088
1996;Miscellaneous aquatic invertebrates;39,87149859
1996;Elasmobranchii;159,4859944
1996;Bivalvia;159,4859944
1996;Pteriomorphia;89,6896686
1996;Scombroidea;598,0724789
1996;Soleidae;39,87149859
1996;Palinuridae;598,0724789
1996;Epinephelus;318,9719887
1996;Pagellus;39,87149859
1996;Loligo;39,87149859
1996;Sepia;199,357493
1996;Donax;12,8128098
1996;Dicentrarchus labrax;39,87149859
1996;Conger conger;398,7149859
1996;Argyrosomus regius;39,87149859
1996;Mullus surmuletus;558,2009803
1996;Diplodus vulgaris;39,87149859
1996;Chamelea gallina;217,8177666
1996;Callista chione;134,5345029
1996;Acanthocardia tuberculata;179,3793372
1997;Miscellaneous aquatic invertebrates;37,91048223
1997;Elasmobranchii;151,6419289
1997;Bivalvia;151,6419289
1997;Pteriomorphia;87,8926328
1997;Scombroidea;568,6572334
1997;Soleidae;37,91048223
1997;Palinuridae;568,6572334
1997;Epinephelus;303,2838578
1997;Pagellus;37,91048223
1997;Loligo;37,91048223
1997;Sepia;189,5524111
1997;Donax;12,5560904
1997;Dicentrarchus labrax;37,91048223
1997;Conger conger;379,1048223
1997;Argyrosomus regius;37,91048223
1997;Mullus surmuletus;530,7467512
1997;Diplodus vulgaris;37,91048223
1997;Chamelea gallina;213,4535368
1997;Callista chione;131,8389492
1997;Acanthocardia tuberculata;175,7852656
1998;Miscellaneous aquatic invertebrates;35,66458968
1998;Elasmobranchii;142,6583587
1998;Bivalvia;142,6583587
1998;Pteriomorphia;86,095597
1998;Scombroidea;534,9688452
1998;Soleidae;35,66458968
1998;Palinuridae;534,9688452
1998;Epinephelus;285,3167174
1998;Pagellus;35,66458968
1998;Loligo;35,66458968
1998;Sepia;178,3229484
1998;Donax;12,299371
1998;Dicentrarchus labrax;35,66458968
1998;Conger conger;356,6458968
1998;Argyrosomus regius;35,66458968
1998;Mullus surmuletus;499,3042555
1998;Diplodus vulgaris;35,66458968
1998;Chamelea gallina;209,089307
1998;Callista chione;129,1433955
1998;Acanthocardia tuberculata;172,191194
1999;Miscellaneous aquatic invertebrates;32,99124006
1999;Elasmobranchii;131,9649602
1999;Bivalvia;131,9649602
1999;Pteriomorphia;100,7048
1999;Scombroidea;494,8686009
1999;Soleidae;32,99124006
1999;Palinuridae;494,8686009
1999;Epinephelus;263,9299205
1999;Pagellus;32,99124006
1999;Loligo;32,99124006
1999;Sepia;164,9562003
1999;Donax;14,3864
1999;Dicentrarchus labrax;32,99124006
1999;Conger conger;329,9124006
1999;Argyrosomus regius;32,99124006
1999;Mullus surmuletus;461,8773608
1999;Diplodus vulgaris;32,99124006
1999;Chamelea gallina;244,5688
1999;Callista chione;151,0572
1999;Acanthocardia tuberculata;201,4096
2000;Miscellaneous aquatic invertebrates;34,07602613
2000;Elasmobranchii;136,3041045
2000;Bivalvia;136,3041045
2000;Pteriomorphia;82,5015254
2000;Scombroidea;511,1403919
2000;Soleidae;34,07602613
2000;Palinuridae;511,1403919
2000;Epinephelus;272,608209
2000;Pagellus;34,07602613
2000;Loligo;34,07602613
2000;Sepia;170,3801306
2000;Donax;11,7859322
2000;Dicentrarchus labrax;34,07602613
2000;Conger conger;340,7602613
2000;Argyrosomus regius;34,07602613
2000;Mullus surmuletus;477,0643658
2000;Diplodus vulgaris;34,07602613
2000;Chamelea gallina;200,3608474
2000;Callista chione;123,7522881
2000;Acanthocardia tuberculata;165,0030508
2001;Miscellaneous aquatic invertebrates;35,0999748
2001;Elasmobranchii;140,3998992
2001;Bivalvia;140,3998992
2001;Pteriomorphia;75,05863904
2001;Scombroidea;526,499622
2001;Soleidae;35,0999748
2001;Palinuridae;526,499622
2001;Epinephelus;280,7997984
2001;Pagellus;35,0999748
2001;Loligo;35,0999748
2001;Sepia;175,499874
2001;Donax;10,72266272
2001;Dicentrarchus labrax;35,0999748
2001;Conger conger;350,999748
2001;Argyrosomus regius;35,0999748
2001;Mullus surmuletus;491,3996472
2001;Diplodus vulgaris;35,0999748
2001;Chamelea gallina;182,2852662
2001;Callista chione;112,5879586
2001;Acanthocardia tuberculata;150,1172781
2002;Miscellaneous aquatic invertebrates;36,06302756
2002;Elasmobranchii;144,2521103
2002;Bivalvia;144,2521103
2002;Pteriomorphia;67,86718344
2002;Scombroidea;540,9454134
2002;Soleidae;36,06302756
2002;Palinuridae;540,9454134
2002;Epinephelus;288,5042205
2002;Pagellus;36,06302756
2002;Loligo;36,06302756
2002;Sepia;180,3151378
2002;Donax;9,69531192
2002;Dicentrarchus labrax;36,06302756
2002;Conger conger;360,6302756
2002;Argyrosomus regius;36,06302756
2002;Mullus surmuletus;504,8823859
2002;Diplodus vulgaris;36,06302756
2002;Chamelea gallina;164,8203026
2002;Callista chione;101,8007752
2002;Acanthocardia tuberculata;135,7343669
2003;Miscellaneous aquatic invertebrates;49,49195155
2003;Elasmobranchii;197,9678062
2003;Bivalvia;197,9678062
2003;Pteriomorphia;60,9271586
2003;Scombroidea;742,3792732
2003;Soleidae;49,49195155
2003;Palinuridae;742,3792732
2003;Epinephelus;395,9356124
2003;Pagellus;49,49195155
2003;Loligo;49,49195155
2003;Sepia;247,4597577
2003;Donax;8,7038798
2003;Dicentrarchus labrax;49,49195155
2003;Conger conger;494,9195155
2003;Argyrosomus regius;49,49195155
2003;Mullus surmuletus;692,8873217
2003;Diplodus vulgaris;49,49195155
2003;Chamelea gallina;147,9659566
2003;Callista chione;91,3907379
2003;Acanthocardia tuberculata;121,8543172
2004;Miscellaneous aquatic invertebrates;62,37082256
2004;Elasmobranchii;249,4832902
2004;Bivalvia;249,4832902
2004;Pteriomorphia;54,23856452
2004;Scombroidea;935,5623383
2004;Soleidae;62,37082256
2004;Palinuridae;935,5623383
2004;Epinephelus;498,9665804
2004;Pagellus;62,37082256
2004;Loligo;62,37082256
2004;Sepia;311,8541128
2004;Donax;7,74836636
2004;Dicentrarchus labrax;62,37082256
2004;Conger conger;623,7082256
2004;Argyrosomus regius;62,37082256
2004;Mullus surmuletus;873,1915158
2004;Diplodus vulgaris;62,37082256
2004;Chamelea gallina;131,7222281
2004;Callista chione;81,35784678
2004;Acanthocardia tuberculata;108,477129
2005;Miscellaneous aquatic invertebrates;60,63951112
2005;Elasmobranchii;242,5580445
2005;Bivalvia;242,5580445
2005;Pteriomorphia;47,8014012
2005;Scombroidea;909,5926668
2005;Soleidae;60,63951112
2005;Palinuridae;909,5926668
2005;Epinephelus;485,116089
2005;Pagellus;60,63951112
2005;Loligo;60,63951112
2005;Sepia;303,1975556
2005;Donax;6,8287716
2005;Dicentrarchus labrax;60,63951112
2005;Conger conger;606,3951112
2005;Argyrosomus regius;60,63951112
2005;Mullus surmuletus;848,9531557
2005;Diplodus vulgaris;60,63951112
2005;Chamelea gallina;116,0891172
2005;Callista chione;71,7021018
2005;Acanthocardia tuberculata;95,6028024
2006;Miscellaneous aquatic invertebrates;58,9269451
2006;Elasmobranchii;235,7077804
2006;Bivalvia;235,7077804
2006;Pteriomorphia;41,61566864
2006;Scombroidea;883,9041764
2006;Soleidae;58,9269451
2006;Palinuridae;883,9041764
2006;Epinephelus;471,4155608
2006;Pagellus;58,9269451
2006;Loligo;58,9269451
2006;Sepia;294,6347255
2006;Donax;5,94509552
2006;Dicentrarchus labrax;58,9269451
2006;Conger conger;589,269451
2006;Argyrosomus regius;58,9269451
2006;Mullus surmuletus;824,9772313
2006;Diplodus vulgaris;58,9269451
2006;Chamelea gallina;101,0666238
2006;Callista chione;62,42350296
2006;Acanthocardia tuberculata;83,23133728
2007;Miscellaneous aquatic invertebrates;57,23323632
2007;Elasmobranchii;228,9329453
2007;Bivalvia;228,9329453
2007;Pteriomorphia;35,68136684
2007;Scombroidea;858,4985448
2007;Soleidae;57,23323632
2007;Palinuridae;858,4985448
2007;Epinephelus;457,8658906
2007;Pagellus;57,23323632
2007;Loligo;57,23323632
2007;Sepia;286,1661816
2007;Donax;5,09733812
2007;Dicentrarchus labrax;57,23323632
2007;Conger conger;572,3323632
2007;Argyrosomus regius;57,23323632
2007;Mullus surmuletus;801,2653085
2007;Diplodus vulgaris;57,23323632
2007;Chamelea gallina;86,65474804
2007;Callista chione;53,52205026
2007;Acanthocardia tuberculata;71,36273368
2008;Miscellaneous aquatic invertebrates;55,56181967
2008;Elasmobranchii;222,2472787
2008;Bivalvia;222,2472787
2008;Pteriomorphia;29,9984958
2008;Scombroidea;833,4272951
2008;Soleidae;55,56181967
2008;Palinuridae;833,4272951
2008;Epinephelus;444,4945574
2008;Pagellus;55,56181967
2008;Loligo;55,56181967
2008;Sepia;277,8090984
2008;Donax;4,2854994
2008;Dicentrarchus labrax;55,56181967
2008;Conger conger;555,6181967
2008;Argyrosomus regius;55,56181967
2008;Mullus surmuletus;777,8654754
2008;Diplodus vulgaris;55,56181967
2008;Chamelea gallina;72,8534898
2008;Callista chione;44,9977437
2008;Acanthocardia tuberculata;59,9969916
2009;Miscellaneous aquatic invertebrates;53,90926028
2009;Elasmobranchii;215,6370411
2009;Bivalvia;215,6370411
2009;Pteriomorphia;24,56705552
2009;Scombroidea;808,6389042
2009;Soleidae;53,90926028
2009;Palinuridae;808,6389042
2009;Epinephelus;431,2740822
2009;Pagellus;53,90926028
2009;Loligo;53,90926028
2009;Sepia;269,5463014
2009;Donax;3,50957936
2009;Dicentrarchus labrax;53,90926028
2009;Conger conger;539,0926028
2009;Argyrosomus regius;53,90926028
2009;Mullus surmuletus;754,7296439
2009;Diplodus vulgaris;53,90926028
2009;Chamelea gallina;59,66284912
2009;Callista chione;36,85058328
2009;Acanthocardia tuberculata;49,13411104
2010;Miscellaneous marine crustaceans;223,4488463
2010;Miscellaneous aquatic invertebrates;52,27670309
2010;Elasmobranchii;58,87725444
2010;Elasmobranchii;209,1068124
2010;Chondrichthyes;2142
2010;Cephalopoda;304,4702218
2010;Bivalvia;209,1068124
2010;Pteriomorphia;19,35239042
2010;Scombroidea;784,1505464
2010;Pleuronectiformes;1634,5576
2010;Pleuronectiformes;1031,563354
2010;Teuthida;1532,5054
2010;Teuthida;1575,527251
2010;Sepiida;241,2409155
2010;Octopoda;12976,9922
2010;Octopoda;13267,69802
2010;Dendrobranchiata;3072,7616
2010;Dendrobranchiata;555,9046
2010;Gadidae;128,6284454
2010;Haemulidae;128,6284454
2010;Sparidae;251,9972174
2010;Sciaenidae;767,3292
2010;Sciaenidae;694,8674454
2010;Trichiuridae;128,6284454
2010;Scombridae;653,1261355
2010;Bothidae;24,9748
2010;Soleidae;52,27670309
2010;Peristediidae;560,6412
2010;Peristediidae;827,1826
2010;Sepiidae;8086,2374
2010;Sepiidae;1632,8352
2010;Palinuridae;111,5254
2010;Palinuridae;784,1505464
2010;Scyllaridae;13,3486
2010;Lophius;153,2936
2010;Trachinus;276,8758
2010;Trachinus;52,1026
2010;Scorpaena;275,1534
2010;Alosa;0,8612
2010;Epinephelus;27,1278
2010;Epinephelus;0,8612
2010;Epinephelus;418,2136248
2010;Gymnothorax;46,0742
2010;Caranx;697,2618448
2010;Caranx;649,9245368
2010;Plectorhinchus;1249,6012
2010;Scomberomorus;2091,785534
2010;Scomberomorus;2231,514296
2010;Merluccius;128,6284454
2010;Trachurus;7771,8994
2010;Pagrus;559,78
2010;Pagellus;787,5674
2010;Pagellus;52,27670309
2010;Auxis;8,1814
2010;Sardinella;3,4448
2010;Dicentrarchus;75,7856
2010;Liza;572,2674
2010;Phycis;173,1012
2010;Phycis;13,7792
2010;Loligo;52,27670309
2010;Sepia;261,3835155
2010;Donax;2,764627202
2010;Argentina sphyraena;24,5442
2010;Argentina sphyraena;264,2016
2010;Merluccius merluccius;1699,1476
2010;Merluccius merluccius;620,9252
2010;Anguilla anguilla;3,8754
2010;Dicentrarchus labrax;52,27670309
2010;Engraulis encrasicolus;12720,3546
2010;Engraulis encrasicolus;1395,897035
2010;Acanthocybium solandri;30,5726
2010;Orcynopsis unicolor;85,6894
2010;Orcynopsis unicolor;31,8644
2010;Sarda sarda;1473,0826
2010;Boops boops;1121,713
2010;Boops boops;1252,1848
2010;Sarpa salpa;33,5868
2010;Conger conger;617,0498
2010;Conger conger;522,7670309
2010;Pomatomus saltatrix;100,3298
2010;Plectorhinchus mediterraneus;1991,525
2010;Plectorhinchus mediterraneus;46,0742
2010;Argyrosomus regius;52,27670309
2010;Pagellus bellottii;10,765
2010;Solea solea;1402,4642
2010;Solea solea;323,8112
2010;Lithognathus mormyrus;102,9134
2010;Lithognathus mormyrus;38,3234
2010;Mullus barbatus barbatus;412,5148
2010;Pagellus acarne;566,239
2010;Pagellus erythrinus;548,5844
2010;Sardinella aurita;305,726
2010;Sardinella maderensis;19591,4388
2010;Sparus aurata;145,9734
2010;Trichiurus lepturus;2461,3096
2010;Mullus surmuletus;731,8738433
2010;Sardina pilchardus;326983,8608
2010;Sardina pilchardus;7011,0292
2010;Sardina pilchardus;5375,888823
2010;Sardina pilchardus;30594,47721
2010;Spondyliosoma cantharus;404,764
2010;Spondyliosoma cantharus;72,7714
2010;Trisopterus luscus;205,8268
2010;Trisopterus luscus;221,759
2010;Zeus faber;579,157
2010;Diplodus sargus sargus;937,4162
2010;Diplodus vulgaris;52,27670309
2010;Campogramma glaycos;329,8396
2010;Umbrina canariensis;236,3994
2010;Scomber colias;32390,5932
2010;Scomber colias;3005,1574
2010;Parapenaeus longirostris;70,52258985
2010;Homarus gammarus;13,3486
2010;Nephrops norvegicus;0,8612
2010;Nephrops norvegicus;5,1672
2010;Maja squinado;1,7224
2010;Chamelea gallina;46,99866244
2010;Callista chione;29,02858563
2010;Acanthocardia tuberculata;38,70478083
2011;Miscellaneous marine crustaceans;187,9959693
2011;Miscellaneous aquatic invertebrates;35,60102329
2011;Elasmobranchii;49,53566198
2011;Elasmobranchii;142,4040931
2011;Chondrichthyes;1029,155962
2011;Cephalopoda;256,1623183
2011;Bivalvia;142,4040931
2011;Scombroidea;534,0153493
2011;Pleuronectiformes;864,5943975
2011;Pleuronectiformes;212,5286299
2011;Teuthida;2881,119746
2011;Teuthida;485,0609221
2011;Sepiida;202,9651104
2011;Octopoda;13249,79067
2011;Octopoda;1163,324076
2011;Dendrobranchiata;4536,643548
2011;Gadidae;108,2199782
2011;Haemulidae;108,2199782
2011;Sparidae;212,0147942
2011;Sciaenidae;326,9691817
2011;Sciaenidae;108,2199782
2011;Trichiuridae;108,2199782
2011;Scombridae;549,4997311
2011;Bothidae;21,53947179
2011;Soleidae;35,60102329
2011;Peristediidae;507,4699553
2011;Sepiidae;8658,006079
2011;Palinuridae;130,0984096
2011;Palinuridae;534,0153493
2011;Scyllaridae;62,89525762
2011;Cardiidae;38,95356444
2011;Lophius;154,6534074
2011;Trachinus;333,0002338
2011;Scorpaena;257,6120826
2011;Alosa;0,25
2011;Epinephelus;17,23157743
2011;Epinephelus;284,8081863
2011;Gymnothorax;70,21867802
2011;Caranx;586,6327733
2011;Caranx;546,8061049
2011;Plectorhinchus;1602,96749
2011;Scomberomorus;1759,89832
2011;Scomberomorus;1877,457414
2011;Merluccius;108,2199782
2011;Trachurus;7379,423034
2011;Pagrus;871,4870285
2011;Pagellus;72,80341464
2011;Pagellus;35,60102329
2011;Auxis;371,3404936
2011;Dicentrarchus;53,84867947
2011;Liza;1734,358268
2011;Phycis;159,8228807
2011;Loligo;35,60102329
2011;Sepia;178,0051164
2011;Donax;2,68645272
2011;Argentina sphyraena;8,184999279
2011;Merluccius merluccius;1845,501943
2011;Dicentrarchus labrax;35,60102329
2011;Engraulis encrasicolus;16471,23408
2011;Engraulis encrasicolus;1174,420994
2011;Orcynopsis unicolor;91,75814981
2011;Sarda sarda;2082,866922
2011;Boops boops;1689,986956
2011;Sarpa salpa;39,20183865
2011;Conger conger;572,9499495
2011;Conger conger;356,0102329
2011;Pomatomus saltatrix;143,0220927
2011;Plectorhinchus mediterraneus;1870,48773
2011;Argyrosomus regius;35,60102329
2011;Pagellus bellottii;8,615788715
2011;Solea solea;1019,247805
2011;Hexanchus griseus;6,892630972
2011;Lithognathus mormyrus;70,64946746
2011;Isurus oxyrinchus;180,931563
2011;Mullus barbatus barbatus;330,4154972
2011;Pagellus acarne;99,51235965
2011;Pagellus erythrinus;775,4209843
2011;Sphyrna zygaena;65,91078367
2011;Sardinella aurita;512,2086391
2011;Sardinella maderensis;32586,20529
2011;Sparus aurata;127,0828835
2011;Trichiurus lepturus;2174,194282
2011;Mullus surmuletus;498,414326
2011;Sardina pilchardus;214123,0275
2011;Sardina pilchardus;4522,938682
2011;Sardina pilchardus;25740,29132
2011;Spondyliosoma cantharus;395,8954914
2011;Trisopterus luscus;144,314461
2011;Zeus faber;501,4389032
2011;Diplodus sargus sargus;1012,355174
2011;Diplodus vulgaris;35,60102329
2011;Campogramma glaycos;4,738683793
2011;Umbrina canariensis;519,5320595
2011;Scomber colias;51861,01701
2011;Parapenaeus longirostris;59,3333233
2011;Homarus gammarus;19,81631404
2011;Nephrops norvegicus;1,292368307
2011;Maja squinado;0,861578872
2011;Chamelea gallina;45,66969624
2011;Callista chione;28,20775356
2011;Acanthocardia tuberculata;18,80516904
2012;Miscellaneous marine crustaceans;227,3038311
2012;Miscellaneous aquatic invertebrates;39,19771325
