year;scientific_name;Landed value (tonnes)
2012;Elasmobranchii;59,89301677
2012;Elasmobranchii;156,790853
2012;Chondrichthyes;1044,233592
2012;Cephalopoda;309,7230038
2012;Bivalvia;156,790853
2012;Scombroidea;587,9656988
2012;Pleuronectiformes;1297,96857
2012;Pleuronectiformes;256,9659975
2012;Teuthida;2472,300572
2012;Teuthida;586,4817544
2012;Sepiida;245,4028527
2012;Octopoda;7917,479039
2012;Octopoda;1406,562174
2012;Dendrobranchiata;3394,620754
2012;Gadidae;130,8475694
2012;Haemulidae;130,8475694
2012;Sparidae;256,3447245
2012;Sciaenidae;1289,352781
2012;Sciaenidae;130,8475694
2012;Trichiuridae;130,8475694
2012;Scombridae;664,394
2012;Bothidae;22,40105066
2012;Soleidae;39,19771325
2012;Peristediidae;652,6459951
2012;Sepiidae;10887,34141
2012;Palinuridae;216,2562967
2012;Palinuridae;587,9656988
2012;Scyllaridae;37,47868091
2012;Cardiidae;37,83541608
2012;Lophius;155,0841969
2012;Trachinus;574,6731073
2012;Scorpaena;237,7957685
2012;Alosa;0,25
2012;Epinephelus;26,27815558
2012;Epinephelus;313,581706
2012;Gymnothorax;70,21867802
2012;Caranx;709,2911475
2012;Caranx;661,1371667
2012;Plectorhinchus;1633,122751
2012;Scomberomorus;2127,873442
2012;Scomberomorus;2270,012833
2012;Merluccius;130,8475694
2012;Trachurus;7207,10726
2012;Pagrus;677,6317824
2012;Pagellus;97,35841248
2012;Pagellus;39,19771325
2012;Auxis;238,6573474
2012;Dicentrarchus;43,50973301
2012;Liza;547,5333728
2012;Phycis;185,2394574
2012;Loligo;39,19771325
2012;Sepia;195,9885663
2012;Donax;2,60933904
2012;Argentina sphyraena;20,67789292
2012;Merluccius merluccius;2300,415587
2012;Anguilla anguilla;0,107697359
2012;Dicentrarchus labrax;39,19771325
2012;Engraulis encrasicolus;21204,31761
2012;Engraulis encrasicolus;1419,979333
2012;Orcynopsis unicolor;276,5668177
2012;Sarda sarda;1250,581732
2012;Boops boops;919,3046558
2012;Sarpa salpa;30,58604994
2012;Conger conger;569,0728446
2012;Conger conger;391,9771325
2012;Pomatomus saltatrix;162,8384067
2012;Plectorhinchus mediterraneus;2256,905854
2012;Argyrosomus regius;39,19771325
2012;Pagellus bellottii;15,07763025
2012;Solea solea;957,6449156
2012;Hexanchus griseus;6,461841536
2012;Lithognathus mormyrus;49,54078511
2012;Carcharodon carcharias;0,107697359
2012;Isurus oxyrinchus;174,9005109
2012;Mullus barbatus barbatus;309,3068149
2012;Pagellus acarne;28,86289219
2012;Pagellus erythrinus;4655,972221
2012;Sphyrna zygaena;66,77236254
2012;Sardinella aurita;14,64684081
2012;Sardinella maderensis;40261,58066
2012;Sparus aurata;78,4036773
2012;Trichiurus lepturus;2057,019556
2012;Mullus surmuletus;548,7679855
2012;Sardina pilchardus;285867,1309
2012;Sardina pilchardus;5468,634747
2012;Sardina pilchardus;31122,29933
2012;Spondyliosoma cantharus;688,4015183
2012;Trisopterus luscus;273,1205023
2012;Zeus faber;604,8283678
2012;Diplodus sargus sargus;955,9217579
2012;Diplodus vulgaris;39,19771325
2012;Campogramma glaycos;42,2173647
2012;Umbrina canariensis;506,177587
2012;Scomber colias;53990,83998
2012;Parapenaeus longirostris;71,73925986
2012;Homarus gammarus;15,93920912
2012;Nephrops norvegicus;0,430789436
2012;Maja squinado;0,430789436
2012;Chamelea gallina;44,35876368
2012;Callista chione;27,39805992
2012;Acanthocardia tuberculata;18,26537328
2013;Miscellaneous marine crustaceans;245,0738603
2013;Miscellaneous aquatic invertebrates;39,45388153
2013;Elasmobranchii;64,57529886
2013;Elasmobranchii;157,8155261
2013;Chondrichthyes;1041,218066
2013;Cephalopoda;333,9363521
2013;Bivalvia;157,8155261
2013;Scombroidea;591,8082229
2013;Pleuronectiformes;1582,289597
2013;Pleuronectiformes;277,0549386
2013;Teuthida;4694,743271
2013;Teuthida;632,3313903
2013;Sepiida;264,5878169
2013;Octopoda;23481,47056
2013;Octopoda;1516,523589
2013;Dendrobranchiata;3205,504191
2013;Gadidae;141,076896
2013;Haemulidae;141,076896
2013;Sparidae;276,3850961
2013;Sciaenidae;1142,884373
2013;Sciaenidae;141,076896
2013;Trichiuridae;141,076896
2013;Scombridae;716,334615
2013;Bothidae;24,55499784
2013;Soleidae;39,45388153
2013;Peristediidae;548,8257411
2013;Sepiidae;11428,41294
2013;Palinuridae;136,5602511
2013;Palinuridae;591,8082229
2013;Scyllaridae;74,09578295
2013;Cardiidae;36,71726772
2013;Lophius;152,4994602
2013;Trachinus;586,304422
2013;Scorpaena;394,1723337
2013;Alosa;0,25
2013;Epinephelus;17,23157743
2013;Epinephelus;315,6310522
2013;Gymnothorax;54,71025834
2013;Caranx;764,7417061
2013;Caranx;712,8231708
2013;Plectorhinchus;930,5051812
2013;Scomberomorus;2294,225118
2013;Scomberomorus;2447,476601
2013;Merluccius;141,076896
2013;Trachurus;11140,21481
2013;Pagrus;675,9086247
2013;Pagellus;77,111309
2013;Pagellus;39,45388153
2013;Auxis;23,69341897
2013;Dicentrarchus;27,57052389
2013;Liza;438,5436456
2013;Phycis;208,0712975
2013;Loligo;39,45388153
2013;Sepia;197,2694076
2013;Donax;2,53222536
2013;Argentina sphyraena;26,70894502
2013;Merluccius merluccius;2216,842436
2013;Anguilla anguilla;0,107697359
2013;Dicentrarchus labrax;39,45388153
2013;Engraulis encrasicolus;14910,05316
2013;Engraulis encrasicolus;1530,989667
2013;Orcynopsis unicolor;239,0881368
2013;Sarda sarda;1014,939911
2013;Boops boops;1375,079879
2013;Sarpa salpa;59,87973157
2013;Conger conger;632,8296811
2013;Conger conger;394,5388153
2013;Pomatomus saltatrix;206,7789292
2013;Plectorhinchus mediterraneus;1970,861668
2013;Argyrosomus regius;39,45388153
2013;Pagellus bellottii;15,07763025
2013;Solea solea;1125,652796
2013;Hexanchus griseus;24,98578727
2013;Lithognathus mormyrus;26,27815558
2013;Carcharodon carcharias;0,430789436
2013;Isurus oxyrinchus;287,3365536
2013;Mullus barbatus barbatus;305,8604994
2013;Pagellus acarne;54,71025834
2013;Pagellus erythrinus;1036,479382
2013;Sphyrna zygaena;49,97157454
2013;Sardinella aurita;11,63131476
2013;Sardinella maderensis;34991,7335
2013;Sparus aurata;60,310521
2013;Trichiurus lepturus;2834,594487
2013;Mullus surmuletus;552,3543414
2013;Sardina pilchardus;297927,5119
2013;Sardina pilchardus;5896,158554
2013;Sardina pilchardus;33555,36069
2013;Spondyliosoma cantharus;1015,3707
2013;Trisopterus luscus;391,1568076
2013;Zeus faber;1170,454897
2013;Diplodus sargus sargus;756,4662491
2013;Diplodus vulgaris;39,45388153
2013;Campogramma glaycos;87,01946602
2013;Umbrina canariensis;440,6975928
2013;Scomber colias;69860,26121
2013;Parapenaeus longirostris;77,34765079
2013;Homarus gammarus;15,07763025
2013;Nephrops norvegicus;0,430789436
2013;Maja squinado;1,723157743
2013;Chamelea gallina;43,04783112
2013;Callista chione;26,58836628
2013;Acanthocardia tuberculata;17,72557752
2014;Miscellaneous marine crustaceans;267,2145909
2014;Miscellaneous aquatic invertebrates;36,31819045
2014;Elasmobranchii;70,40923109
2014;Elasmobranchii;145,2727618
2014;Chondrichthyes;1038,20254
2014;Cephalopoda;364,105195
2014;Bivalvia;145,2727618
2014;Scombroidea;544,7728567
2014;Pleuronectiformes;1720,573006
2014;Pleuronectiformes;302,0849387
2014;Teuthida;4537,505127
2014;Teuthida;689,4581639
2014;Sepiida;288,4914987
2014;Octopoda;19566,45617
2014;Octopoda;1653,53102
2014;Dendrobranchiata;4019,265435
2014;Gadidae;153,8222191
2014;Haemulidae;153,8222191
2014;Sparidae;301,3545805
2014;Sciaenidae;907,6733411
2014;Sciaenidae;153,8222191
2014;Trichiuridae;153,8222191
2014;Scombridae;781,0504998
2014;Bothidae;32,30920768
2014;Soleidae;36,31819045
2014;Peristediidae;1316,492516
2014;Sepiidae;8177,245069
2014;Palinuridae;84,86551884
2014;Palinuridae;544,7728567
2014;Scyllaridae;22,40105066
2014;Cardiidae;35,59911936
2014;Lophius;238,6573474
2014;Trachinus;644,8917853
2014;Scorpaena;340,7544437
2014;Alosa;1
2014;Epinephelus;16,36999856
2014;Epinephelus;290,5455236
2014;Gymnothorax;71,94183577
2014;Caranx;833,8308372
2014;Caranx;777,2218208
2014;Plectorhinchus;797,3912455
2014;Scomberomorus;2501,492512
2014;Scomberomorus;2668,589208
2014;Merluccius;153,8222191
2014;Trachurus;12355,47181
2014;Pagrus;774,9901949
2014;Pagellus;76,68051956
2014;Pagellus;36,31819045
2014;Auxis;9,04657815
2014;Dicentrarchus;41,78657527
2014;Liza;744,8349344
2014;Phycis;275,7052389
2014;Loligo;36,31819045
2014;Sepia;181,5909523
2014;Donax;2,45511168
2014;Argentina sphyraena;57,72578439
2014;Merluccius merluccius;2813,916594
2014;Anguilla anguilla;0,430789436
2014;Dicentrarchus labrax;36,31819045
2014;Engraulis encrasicolus;7545,707756
2014;Engraulis encrasicolus;1669,304009
2014;Orcynopsis unicolor;373,4944408
2014;Sarda sarda;1533,179602
2014;Boops boops;2694,58792
2014;Sarpa salpa;63,32604705
2014;Conger conger;746,9888816
2014;Conger conger;363,1819045
2014;Pomatomus saltatrix;198,1631404
2014;Plectorhinchus mediterraneus;1833,009049
2014;Argyrosomus regius;36,31819045
2014;Pagellus bellottii;19,38552461
2014;Solea solea;1214,395419
2014;Hexanchus griseus;10,33894646
2014;Lithognathus mormyrus;49,97157454
2014;Carcharodon carcharias;0,107697359
2014;Isurus oxyrinchus;277,859186
2014;Mullus barbatus barbatus;428,6354886
2014;Pagellus acarne;43,50973301
2014;Pagellus erythrinus;767,235985
2014;Sphyrna zygaena;30,58604994
2014;Sardinella aurita;35,75552317
2014;Sardinella maderensis;21915,12017
2014;Sparus aurata;66,77236254
2014;Trichiurus lepturus;2553,288986
2014;Mullus surmuletus;508,4546663
2014;Sardina pilchardus;360460,0448
2014;Sardina pilchardus;6428,835755
2014;Sardina pilchardus;36586,85576
2014;Spondyliosoma cantharus;1242,827522
2014;Trisopterus luscus;420,4504893
2014;Zeus faber;767,6667745
2014;Diplodus sargus sargus;871,4870285
2014;Diplodus vulgaris;36,31819045
2014;Campogramma glaycos;127,9444624
2014;Umbrina canariensis;397,6186492
2014;Scomber colias;79378,98459
2014;Parapenaeus longirostris;84,3354768
2014;Homarus gammarus;12,92368307
2014;Nephrops norvegicus;0,861578872
2014;Maja squinado;0,107697359
2014;Chamelea gallina;41,73689856
2014;Callista chione;25,77867264
2014;Acanthocardia tuberculata;17,18578176
2015;Miscellaneous marine crustaceans;286,4415206
2015;Miscellaneous aquatic invertebrates;35,43477266
2015;Elasmobranchii;75,47539656
2015;Elasmobranchii;141,7390906
2015;Chondrichthyes;1102,390166
2015;Cephalopoda;390,3037082
2015;Bivalvia;141,7390906
2015;Scombroidea;531,5215898
2015;Pleuronectiformes;1640,87696
2015;Pleuronectiformes;323,8208995
2015;Teuthida;3458,80838
2015;Teuthida;739,0668457
2015;Sepiida;309,2493688
2015;Octopoda;26589,61634
2015;Octopoda;1772,507774
2015;Dendrobranchiata;3164,148405
2015;Gadidae;164,8902112
2015;Haemulidae;164,8902112
2015;Sparidae;323,0379896
2015;Sciaenidae;841,7625574
2015;Sciaenidae;164,8902112
2015;Trichiuridae;164,8902112
2015;Scombridae;837,2495381
2015;Bothidae;43,07894357
2015;Soleidae;35,43477266
2015;Peristediidae;2557,596881
2015;Sepiidae;12288,26865
2015;Palinuridae;47,81762736
2015;Palinuridae;531,5215898
2015;Scyllaridae;26,27815558
2015;Cardiidae;34,73319253
2015;Lophius;275,7052389
2015;Trachinus;417,4349632
2015;Alosa;1
2015;Epinephelus;12,92368307
2015;Epinephelus;283,4781813
2015;Gymnothorax;42,2173647
2015;Caranx;893,8275866
2015;Caranx;833,1453736
2015;Plectorhinchus;767,6667746
2015;Scomberomorus;2681,48276
2015;Scomberomorus;2860,602589
2015;Merluccius;164,8902112
2015;Trachurus;17105,35613
2015;Pagrus;506,177587
2015;Pagellus;64,61841537
2015;Pagellus;35,43477266
2015;Auxis;38,77104921
2015;Dicentrarchus;25,41657671
2015;Liza;622,0599452
2015;Phycis;235,6418214
2015;Loligo;35,43477266
2015;Sepia;177,1738633
2015;Donax;2,395392588
2015;Argentina sphyraena;46,09446962
2015;Merluccius merluccius;4352,696458
2015;Dicentrarchus labrax;35,43477266
2015;Engraulis encrasicolus;10601,29722
2015;Engraulis encrasicolus;1789,415679
2015;Orcynopsis unicolor;479,468642
2015;Sarda sarda;1624,506962
2015;Boops boops;3024,572628
2015;Sarpa salpa;42,64815414
2015;Conger conger;586,3044221
2015;Conger conger;354,3477266
2015;Pomatomus saltatrix;205,0557714
2015;Plectorhinchus mediterraneus;1740,38932
2015;Argyrosomus regius;35,43477266
2015;Pagellus bellottii;25,41657671
2015;Solea solea;1634,845908
2015;Hexanchus griseus;18,95473518
2015;Lithognathus mormyrus;27,13973445
2015;Carcharodon carcharias;0,430789436
2015;Isurus oxyrinchus;407,9575956
2015;Mullus barbatus barbatus;392,8799654
2015;Pagellus acarne;14,64684082
2015;Pagellus erythrinus;596,212579
2015;Sphyrna zygaena;52,55631116
2015;Sardinella aurita;23,26262953
2015;Sardinella maderensis;15211,60576
2015;Sparus aurata;42,64815414
2015;Trichiurus lepturus;2626,95398
2015;Mullus surmuletus;496,0868172
2015;Sardina pilchardus;358847,1692
2015;Sardina pilchardus;6891,410693
2015;Sardina pilchardus;39219,39502
2015;Spondyliosoma cantharus;1401,358034
2015;Trisopterus luscus;486,361273
2015;Zeus faber;723,2954624
2015;Diplodus sargus sargus;620,7675767
2015;Diplodus vulgaris;35,43477266
2015;Campogramma glaycos;81,41920335
2015;Umbrina canariensis;348,939443
2015;Parapenaeus longirostris;90,40367942
2015;Homarus gammarus;17,23157743
2015;Nephrops norvegicus;0,430789436
2015;Maja squinado;6,892630976
2015;Chamelea gallina;40,721674
2015;Callista chione;25,15162218
2015;Acanthocardia tuberculata;16,76774812
2016;Miscellaneous marine crustaceans;306,3969005
2016;Miscellaneous aquatic invertebrates;34,00508013
2016;Elasmobranchii;80,73350372
2016;Elasmobranchii;136,0203205
2016;Chondrichthyes;820,6538749
2016;Cephalopoda;417,4948037
2016;Bivalvia;136,0203205
2016;Scombroidea;510,0762019
2016;Pleuronectiformes;1627,091698
2016;Pleuronectiformes;346,3803701
2016;Teuthida;7282,064622
2016;Teuthida;790,5550505
2016;Sepiida;330,7936917
2016;Octopoda;22623,7688
2016;Octopoda;1895,992197
2016;Dendrobranchiata;3182,672351
2016;Gadidae;176,3775361
2016;Haemulidae;176,3775361
2016;Sparidae;345,5429176
2016;Sciaenidae;712,0949372
2016;Sciaenidae;176,3775361
2016;Trichiuridae;176,3775361
2016;Scombridae;895,577788
2016;Bothidae;47,38683793
2016;Soleidae;34,00508013
2016;Peristediidae;1967,846143
2016;Sepiidae;12433,44469
2016;Palinuridae;101,2355174
2016;Palinuridae;510,0762019
2016;Scyllaridae;34,46315486
2016;Cardiidae;33,33180677
2016;Lophius;242,9652418
2016;Trachinus;486,7920624
2016;Alosa;1
2016;Epinephelus;15,93920912
2016;Epinephelus;272,040641
2016;Gymnothorax;33,60157599
2016;Caranx;956,0974315
2016;Caranx;891,1877007
2016;Plectorhinchus;1175,193581
2016;Scomberomorus;2868,292295
2016;Scomberomorus;3059,890776
2016;Merluccius;176,3775361
2016;Trachurus;16793,03379
2016;Pagrus;396,3262809
2016;Pagellus;51,26394286
2016;Pagellus;34,00508013
2016;Auxis;53,84867946
2016;Dicentrarchus;29,29368163
2016;Liza;903,7962362
2016;Phycis;244,6883995
2016;Loligo;34,00508013
2016;Sepia;170,0254007
2016;Donax;2,298745295
2016;Argentina sphyraena;34,8939443
2016;Merluccius merluccius;3024,141839
2016;Dicentrarchus labrax;34,00508013
2016;Engraulis encrasicolus;11234,55769
2016;Engraulis encrasicolus;1914,078017
2016;Orcynopsis unicolor;286,4749748
2016;Sarda sarda;1092,912799
2016;Boops boops;2441,714521
2016;Sarpa salpa;23,26262953
2016;Conger conger;503,5928504
2016;Conger conger;340,0508013
2016;Pomatomus saltatrix;241,242084
2016;Plectorhinchus mediterraneus;1772,698528
2016;Argyrosomus regius;34,00508013
2016;Pagellus bellottii;25,41657671
2016;Solea solea;1522,840655
2016;Hexanchus griseus;13,78526195
2016;Lithognathus mormyrus;27,57052388
2016;Carcharodon carcharias;0,107697359
2016;Isurus oxyrinchus;452,3289074
2016;Mullus barbatus barbatus;329,1231289
2016;Pagellus acarne;16,80078799
2016;Pagellus erythrinus;422,6044364
2016;Sphyrna zygaena;54,27946891
2016;Sardinella aurita;12,49289364
2016;Sardinella maderensis;3683,680464
2016;Sparus aurata;86,58867658
2016;Trichiurus lepturus;2695,880289
2016;Mullus surmuletus;476,0711218
2016;Sardina pilchardus;391977,0307
2016;Sardina pilchardus;7371,511197
2016;Sardina pilchardus;41951,67324
2016;Spondyliosoma cantharus;2103,975604
2016;Trisopterus luscus;429,4970675
2016;Zeus faber;600,9512627
2016;Diplodus sargus sargus;712,5257265
2016;Diplodus vulgaris;34,00508013
2016;Campogramma glaycos;53,84867946
2016;Umbrina canariensis;473,0068005
2016;Parapenaeus longirostris;96,70178789
2016;Homarus gammarus;23,69341896
2016;Nephrops norvegicus;0,430789436
2016;Maja squinado;21,5394718
2016;Chamelea gallina;39,07867001
2016;Callista chione;24,13682559
2016;Acanthocardia tuberculata;16,09121706
2017;Miscellaneous marine crustaceans;326,3522803
2017;Miscellaneous aquatic invertebrates;32,5753876
2017;Elasmobranchii;85,99161088
2017;Elasmobranchii;130,3015504
2017;Chondrichthyes;839,1778206
2017;Cephalopoda;444,6858993
2017;Bivalvia;130,3015504
2017;Scombroidea;488,630814
2017;Pleuronectiformes;2271,552694
2017;Pleuronectiformes;368,9398407
2017;Teuthida;4195,889104
2017;Teuthida;842,0432553
2017;Sepiida;352,3380147
2017;Octopoda;21160,80787
2017;Octopoda;2019,476621
2017;Dendrobranchiata;2412,42084
2017;Gadidae;187,864861
2017;Haemulidae;187,864861
2017;Sparidae;368,0478457
2017;Sciaenidae;488,0844307
2017;Sciaenidae;187,864861
2017;Trichiuridae;187,864861
2017;Scombridae;953,9060379
2017;Soleidae;32,5753876
2017;Peristediidae;1597,798018
2017;Sepiidae;11506,38583
2017;Palinuridae;147,329987
2017;Palinuridae;488,630814
2017;Scyllaridae;78,83446675
2017;Cardiidae;31,93042102
2017;Lophius;273,5512917
2017;Trachinus;407,5268062
2017;Alosa;1
2017;Epinephelus;89,17341321
2017;Epinephelus;260,6031008
2017;Gymnothorax;41,35578583
2017;Caranx;1018,367276
2017;Caranx;949,2300278
2017;Plectorhinchus;1082,143063
2017;Scomberomorus;3055,10183
2017;Scomberomorus;3259,178963
2017;Merluccius;187,864861
2017;Trachurus;12050,47289
2017;Pagrus;113,728411
2017;Pagellus;32,5753876
2017;Auxis;357,5552316
2017;Dicentrarchus;22,40105066
2017;Liza;1107,12885
2017;Phycis;168,4386694
2017;Loligo;32,5753876
2017;Sepia;162,8769381
2017;Donax;2,202098001
2017;Argentina sphyraena;198,5939299
2017;Merluccius merluccius;2325,832163
2017;Dicentrarchus labrax;32,5753876
2017;Engraulis encrasicolus;7392,777506
2017;Engraulis encrasicolus;2038,740355
2017;Orcynopsis unicolor;193,8552461
2017;Sarda sarda;4511,226972
2017;Boops boops;1584,012755
2017;Sarpa salpa;73,23420407
2017;Bothus podas;43,94052244
2017;Conger conger;558,3031087
2017;Conger conger;325,753876
2017;Pomatomus saltatrix;359,2783893
2017;Plectorhinchus mediterraneus;1394,034614
2017;Argyrosomus regius;32,5753876
2017;Pagellus bellottii;42,64815414
2017;Solea solea;1354,832775
2017;Hexanchus griseus;20,67789292
2017;Lithognathus mormyrus;29,29368163
2017;Carcharodon carcharias;0,107697359
2017;Isurus oxyrinchus;296,8139212
2017;Mullus barbatus barbatus;214,1023496
2017;Pagellus acarne;242,1036629
2017;Pagellus erythrinus;443,2823293
2017;Sphyrna zygaena;21,53947179
2017;Sardinella aurita;9,046578151
2017;Sardinella maderensis;10476,36829
2017;Sparus aurata;103,3894646
2017;Trichiurus lepturus;2246,997697
2017;Mullus surmuletus;456,0554264
2017;Sardina pilchardus;403715,1812
2017;Sardina pilchardus;7851,611701
2017;Sardina pilchardus;44683,95145
2017;Spondyliosoma cantharus;1791,653263
2017;Trisopterus luscus;296,8139212
2017;Zeus faber;538,4867945
2017;Diplodus sargus sargus;854,6862403
2017;Diplodus vulgaris;32,5753876
2017;Campogramma glaycos;494,1154827
2017;Umbrina canariensis;706,4946746
2017;Parapenaeus longirostris;102,9998964
2017;Homarus gammarus;31,01683937
2017;Nephrops norvegicus;0,430789436
2017;Maja squinado;8,61578872
2017;Chamelea gallina;37,43566601
2017;Callista chione;23,12202901
2017;Acanthocardia tuberculata;15,41468601
2018;Miscellaneous marine crustaceans;330,4989203
2018;Miscellaneous aquatic invertebrates;28,8439302
2018;Elasmobranchii;87,08422234
2018;Elasmobranchii;115,3757208
2018;Chondrichthyes;1793,807209
2018;Cephalopoda;450,3360889
2018;Bivalvia;115,3757208
2018;Scombroidea;432,658953
2018;Pleuronectiformes;2188,841121
2018;Pleuronectiformes;373,6275991
2018;Teuthida;2536,918987
2018;Teuthida;852,7422769
2018;Sepiida;356,8148299
2018;Octopoda;16277,37883
2018;Octopoda;2045,136137
2018;Dendrobranchiata;2692,433973
2018;Gadidae;190,2518763
2018;Haemulidae;190,2518763
2018;Sparidae;372,7242702
2018;Sciaenidae;617,3212613
2018;Sciaenidae;190,2518763
2018;Trichiuridae;190,2518763
2018;Scombridae;0,107697359
2018;Scombridae;966,0263908
2018;Soleidae;28,8439302
2018;Peristediidae;1268,674889
2018;Sepiidae;8449,503988
2018;Palinuridae;74,52657239
2018;Palinuridae;432,658953
2018;Scyllaridae;10,76973589
2018;Cardiidae;28,50179106
2018;Lophius;230,9031376
2018;Trachinus;509,6239025
2018;Epinephelus;71,08025688
2018;Epinephelus;230,7514416
2018;Gymnothorax;33,17078655
2018;Caranx;1031,306675
2018;Caranx;961,2909671
2018;Plectorhinchus;821,5154544
2018;Scomberomorus;3093,920028
2018;Scomberomorus;3300,59017
2018;Merluccius;190,2518763
2018;Trachurus;8814,38265
2018;Pagrus;343,7699697
2018;Pagellus;283,0286593
2018;Pagellus;28,8439302
2018;Auxis;509,1931129
2018;Dicentrarchus;11,20052533
2018;Liza;1108,421218
2018;Phycis;164,130775
2018;Loligo;28,8439302
2018;Sepia;144,2196511
2018;Donax;1,965640764
2018;Argentina sphyraena;227,0260326
2018;Merluccius merluccius;2412,42084
2018;Dicentrarchus labrax;28,8439302
2018;Engraulis encrasicolus;9518,723365
2018;Engraulis encrasicolus;2064,644639
2018;Acanthocybium solandri;0,107697359
2018;Orcynopsis unicolor;16,36999856
2018;Sarda sarda;1759,774846
2018;Boops boops;1310,461463
2018;Sarpa salpa;101,6663068
2018;Bothus podas;42,2173647
2018;Conger conger;469,1296956
2018;Conger conger;288,439302
2018;Pomatomus saltatrix;0,430789436
2018;Plectorhinchus mediterraneus;1448,744872
2018;Argyrosomus regius;28,8439302
2018;Pagellus bellottii;95,20446531
2018;Solea solea;1265,659361
2018;Hexanchus griseus;13,35447252
2018;Lithognathus mormyrus;24,12420839
2018;Carcharodon carcharias;0,107697359
2018;Carcharodon carcharias;0,107697359
2018;Isurus oxyrinchus;13,78526194
2018;Mullus barbatus barbatus;219,7026122
2018;Pagellus acarne;345,9239169
2018;Pagellus erythrinus;426,0507519
2018;Sphyrna zygaena;0,107697359
2018;Sardinella aurita;10,33894646
2018;Sardinella maderensis;7305,327248
2018;Sparus aurata;77,54209844
2018;Trichiurus lepturus;850,8091357
2018;Mullus surmuletus;403,8150229
2018;Sardina pilchardus;405506,8345
2018;Sardina pilchardus;7951,374467
2018;Sardina pilchardus;45251,70681
2018;Spondyliosoma cantharus;1248,427784
2018;Trisopterus luscus;305,8604994
2018;Zeus faber;535,4712683
2018;Diplodus sargus sargus;942,1364954
2018;Diplodus vulgaris;28,8439302
2018;Campogramma glaycos;487,2228517
2018;Umbrina canariensis;294,2291847
2018;Parapenaeus longirostris;104,3086155
2018;Homarus gammarus;18,0931563
2018;Maja squinado;3,877104925
2018;Chamelea gallina;33,41589297
2018;Callista chione;20,639228
2018;Acanthocardia tuberculata;13,75948533
